Date,JPM,WFC
2024-10-23,217.7962646484375,62.51767349243164
2024-10-24,219.32679748535156,63.36015701293945
2024-10-25,216.7238922119141,62.488624572753906
2024-10-28,219.833740234375,63.53446578979492
2024-10-29,217.299072265625,63.23426818847656
2024-10-30,218.77113342285156,63.34078598022461
2024-10-31,216.34368896484375,62.86628341674805
2024-11-01,217.3380584716797,62.63387680053711
2024-11-04,214.25746154785156,61.68487930297851
2024-11-05,215.9245147705078,62.043174743652344
2024-11-06,240.85198974609375,70.17744445800781
2024-11-07,230.4403533935547,67.61126708984375
2024-11-08,231.02528381347656,68.21511840820312
2024-11-11,233.2772216796875,70.66946411132812
2024-11-12,233.5404510498047,70.70841979980469
2024-11-13,235.10025024414065,70.87399291992188
2024-11-14,235.7924041748047,70.90321350097656
2024-11-15,239.14596557617188,72.40308380126953
2024-11-18,238.8730010986328,72.15959167480469
2024-11-19,236.9817352294922,71.51679992675781
2024-11-20,234.72979736328125,71.66288757324219
2024-11-21,238.6097869873047,72.88032531738281
2024-11-22,242.30455017089844,73.98087310791016
2024-11-25,244.00083923339844,74.8963851928711
2024-11-26,243.6888732910156,75.33465576171875
2024-11-27,243.5133819580078,75.19831085205078
2024-11-29,243.44515991210935,74.1854019165039
2024-12-02,240.06234741210935,73.31859588623047
2024-12-03,238.6682891845703,72.20829010009766
2024-12-04,237.2839508056641,71.15643310546875
2024-12-05,239.31167602539065,71.74081420898438
2024-12-06,241.1444396972656,72.39335632324219
2024-12-09,237.68365478515625,70.72789764404297
2024-12-10,236.75753784179688,70.17276000976562
2024-12-11,237.41067504882812,69.7344741821289
2024-12-12,235.4609375,68.95531463623047
2024-12-13,233.910888671875,68.60470581054688
2024-12-16,233.55995178222656,70.10458374023438
2024-12-17,232.37060546875,68.96505737304688
2024-12-18,224.58135986328125,66.96847534179688
2024-12-19,227.10630798339844,67.05612182617188
2024-12-20,231.6297149658203,68.5073013305664
2024-12-23,232.3998565673828,68.70209503173828
2024-12-24,236.22134399414065,69.72473907470703
2024-12-26,237.03048706054688,69.89030456542969
2024-12-27,235.11000061035156,69.25724029541016
2024-12-30,233.30648803710935,68.57548522949219
